"NOME_STRUT","DS_ATS","DS_ASST","COMUNE","PROV","LAT","LONG_","ID_struttura","original","ID_erogatore","check","n","ID_group"
"NUOVO OSPEDALE DI BRONI STRADELLA-MEDICINA GENERALE-1-CAL-1 (C.A.L. OSPEDALE UNIFICATO DI BRONI-STRADELLA)","ATS DI PAVIA","ASST DI PAVIA","STRADELLA","PV",45.07612,9.28744,2841,"C.A.L. OSPEDALE UNIFICATO DI BRONI-STRADELLA",304,TRUE,1,1
"CENTRO MEDICO DI CASTEL GOFFREDO-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORI IRCCS CASTEL GOFFREDO)","ATS DELLA VAL PADANA","ASST DI MANTOVA","CASTEL GOFFREDO","MN",45.3015456,10.480844,3401,"POLIAMBULATORI IRCCS CASTEL GOFFREDO",305,TRUE,1,1
"ISTITUTO DI CURA CITTA' DI PAVIA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (ISTITUTI CLINICI DI PAVIA E VIGEVANO S.P.A.-IST DI CURA CITTA' DI PAVIA)","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.19253,9.16774,3406,"ISTITUTI CLINICI DI PAVIA E VIGEVANO S.P.A.-IST DI CURA CITTA' DI PAVIA",306,TRUE,1,1
"OSPEDALE VALDUCE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMB.OSP.GEN.ZONA VALDUCE)","ATS DELL'INSUBRIA","ASST LARIANA","COMO","CO",45.81026,9.08794,3060,"POLIAMB.OSP.GEN.ZONA VALDUCE",307,TRUE,1,1
"ISTITUTO AUXOLOGICO ITALIANO - IRCCS SAN MICHELE (STAB)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CENTRO AUXOLOGICO IT.S.MICHELE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4692652,9.1656562,2955,"CENTRO AUXOLOGICO IT.S.MICHELE",309,TRUE,1,1
"PRESIDIO OSPEDALIERO ""DELMATI"" - S. ANGELO LODIGIANO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSP. DELMATI AMBUL. DIAGN.)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","SANT'ANGELO LODIGIANO","LO",45.22852,9.41707,2837,"OSP. DELMATI AMBUL. DIAGN.",312,TRUE,1,1
"CENTRO CARDIOLOGICO S.P.A. ""FONDAZIONE MONZINO""-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CENTRO CARDIOLOGICO S.P.A.)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.44408,9.26242,2894,"CENTRO CARDIOLOGICO S.P.A.",313,TRUE,1,1
"AMBULATORI P.O. PASSIRANA","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","RHO","MI",45.54620397,9.04720576,90,"AMBULATORI P.O. PASSIRANA",318,TRUE,1,1
"OSPEDALE SAN PAOLO-PSICHIATRIA-1-CPS-1 (CPS VIA BARABINO AREA SUD)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4336612,9.2220632,3557,"CPS VIA BARABINO AREA SUD",320,TRUE,1,1
"HABILITA POLIAMBULATORIO CLUSONE","ATS DI BERGAMO","ASST DI BERGAMO EST","CLUSONE","BG",45.8843539,9.954544,876,"HABILITA POLIAMBULATORIO CLUSONE",321,TRUE,1,1
"POLIAMBULATORIO DI ARESE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO  ARESE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","ARESE","MI",45.55148,9.07926,2606,"POLIAMBULATORIO  ARESE",324,TRUE,1,1
"POLIAMBULATORIO CARDINAL SCHUSTER","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA","MILANO","MI",45.4961058,9.1698682,727,"POLIAMBULATORIO CARDINAL SCHUSTER",326,TRUE,1,1
"S. RAFFAELE TURRO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (SAN RAFFAELE TURRO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4991899,9.2291095,3033,"SAN RAFFAELE TURRO",328,TRUE,1,1
"SMART CLINIC ORIO CENTER","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","ORIO AL SERIO","BG",45.6651,9.69513,1553,"SMART CLINIC ORIO CENTER",331,TRUE,1,1
"POLIAMBULATORIO VIA MASANIELLO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4628394,9.0908915,8199,"POLIAMBULATORIO VIA MASANIELLO",333,TRUE,1,1
"CENTRO DIAGNOSTICO TREVIGLIO","ATS DI BERGAMO","ASST DI BERGAMO OVEST","TREVIGLIO","BG",45.524863,9.588611,864,"CENTRO DIAGNOSTICO TREVIGLIO",335,TRUE,1,1
"CASA DI CURA VILLA SAN BENEDETTO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO VILLA SAN BENEDETTO)","ATS DELL'INSUBRIA","ASST LARIANA","ALBESE CON CASSANO","CO",45.79717,9.16198,3120,"POLIAMBULATORIO VILLA SAN BENEDETTO",337,TRUE,1,1
"POLIAMBULATORIO DI VIA GIUSSANI 9 - NOVA MILANESE-POLIAMBULATORIO-2-AMBULATORIO PRINCIPALE-1 (AMBULATORIO EXTRAOSPED. MUGGIO')","ATS DELLA BRIANZA","ASST DELLA BRIANZA","MUGGIO'","MB",45.588278,9.22483899,3417,"AMBULATORIO EXTRAOSPED. MUGGIO'",339,TRUE,1,1
"I.R.C.C.S. CENTRO SAN GIOVANNI DI DIO FATEBENEFRATELLI-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORI IRCCS CENTRO SAN GIOVANNI DI DIO)","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","BRESCIA","BS",45.5239142,10.2021241,3326,"POLIAMBULATORI IRCCS CENTRO SAN GIOVANNI DI DIO",341,TRUE,1,1
"PRESIDIO DI VARESE (OSP DI CIRCOLO VARESE)-NEFROLOGIA-1-CAL-1 (C.A.L. - VIA ROSSI)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","VARESE","VA",45.808,8.83731,2903,"C.A.L. - VIA ROSSI",343,TRUE,1,1
"PO DI PALAZZOLO S/O (STAB DEL PO DI ISEO)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO PALAZZOLO S/O)","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","PALAZZOLO SULL'OGLIO","BS",45.59989,9.88744,2697,"POLIAMBULATORIO PALAZZOLO S/O",344,TRUE,1,1
"CENTRO MEDICO DI LUMEZZANE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO IRCCS LUMEZZANE)","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","LUMEZZANE","BS",45.65203,10.25165,3325,"POLIAMBULATORIO IRCCS LUMEZZANE",345,TRUE,1,1
"STUDIO DENTISTICO DOTT. EZIO FRENI SRL","ATS DELL'INSUBRIA","ASST LARIANA","ORSENIGO","CO",45.7761823,9.1731945,917,"STUDIO DENTISTICO DOTT. EZIO FRENI SRL",347,TRUE,1,1
"CENTRO MEDICO DENTAL DUE SAS DI DANILO BETTINI & C.","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","LEGNANO","MI",45.5911,8.92047,706,"CENTRO MEDICO DENTAL DUE SAS",350,TRUE,1,1
"OSPEDALE CARLO MIRA - CASORATE PRIMO-PSICHIATRIA-1-CPS-1 (C.P.S. PAVIA)","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.18828,9.16287,7696,"C.P.S. PAVIA",352,TRUE,1,1
"FONDAZIONE EUROPEA DI RICERCA BIOMEDICA FERB- ONLUS-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (FONDAZIONE EUROPEA DI RICERCA BIOMEDICA FERB ONLUS)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","CERNUSCO SUL NAVIGLIO","MI",45.5232354,9.3285918,3113,"FONDAZIONE EUROPEA DI RICERCA BIOMEDICA FERB ONLUS",353,TRUE,1,1
"OSPEDALE SS.ANNUNZIATA - VARZI-MEDICINA GENERALE-1-CAL-1 (C.A.L. OSPEDALE VARZI)","ATS DI PAVIA","ASST DI PAVIA","VARZI","PV",44.8251008,9.190977,3449,"C.A.L. OSPEDALE VARZI",354,TRUE,1,1
"CASA DI CURA PRIVATA DEL POLICLINICO S.P.A.-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CASA DI CURA DEL POLICLINICO - AMBULATORIO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4595,9.16183,3107,"CASA DI CURA DEL POLICLINICO - AMBULATORIO",356,TRUE,1,1
"OSPEDALE - ANGERA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSPEDALE CARLO ONDOLI - ANGERA)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","ANGERA","VA",45.7753572,8.5780536,2984,"POLIAMBULATORIO OSPEDALE CARLO ONDOLI - ANGERA",357,TRUE,1,1
"NUOVO OSPEDALE DI BRONI STRADELLA-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO OSPEDALE UNIFICATO DI BRONI-STRADELLA)","ATS DI PAVIA","ASST DI PAVIA","STRADELLA","PV",45.07612,9.28744,3448,"POLIAMBULATORIO OSPEDALE UNIFICATO DI BRONI-STRADELLA",358,TRUE,1,1
"OSPEDALE VALDUCE-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (PRESIDIO DI RIAB.VILLA BERETTA)","ATS DELLA BRIANZA","ASST DI LECCO","COSTA MASNAGA","LC",45.770931,9.27027696,8167,"PRESIDIO DI RIAB.VILLA BERETTA",359,TRUE,1,1
"PRESIDIO POLIAMBULATORIALE PARABIAGO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","PARABIAGO","MI",45.5585007,8.9408545,1032,"POLIAMBULATORIALE PARABIAGO",360,TRUE,1,1
"OSPEDALE CIVILE DI VOGHERA-PSICHIATRIA-1-CPS-1 (C.P.S. VOGHERA - VARZI)","ATS DI PAVIA","ASST DI PAVIA","VOGHERA","PV",44.99481,9.01449,3439,"C.P.S. VOGHERA - VARZI",361,TRUE,1,1
"AMBULATORIO PSICHIATRICO MARIANO COMENSE","ATS DELL'INSUBRIA","ASST LARIANA","MARIANO COMENSE","CO",45.6911185,9.1844108,30,"AMBULATORIO PSICHIATRICO MARIANO COMENSE",362,TRUE,1,1
"OSPEDALE CIVILE LA MEMORIA DI GAVARDO (UNICO PO CON STAB SALÒ)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORI GAVARDO)","ATS DI BRESCIA","ASST DEL GARDA","GAVARDO","BS",45.5886006,10.4390323,2765,"POLIAMBULATORI GAVARDO",363,TRUE,1,1
"CENTRO DIAGNOSTICO GALLARATESE","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","GALLARATE","VA",45.65785,8.78584,788,"CENTRO DIAGNOSTICO GALLARATESE",366,TRUE,1,1
"PRESIDIO OSPEDALIERO DI GARDONE V.T.-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CPS 1 - AMBULATORIO GARDONE V/T)","ATS DI BRESCIA","ASST DEGLI SPEDALI CIVILI DI BRESCIA","GARDONE VAL TROMPIA","BS",45.6765932,10.1838145,2619,"AMBULATORIO GARDONE V.T.",369,TRUE,1,1
"OSPEDALE CIVILE VIGEVANO-PSICHIATRIA-1-CPS-3 (C.P.S. VIGEVANO)","ATS DI PAVIA","ASST DI PAVIA","VIGEVANO","PV",45.32369,8.86573,3437,"C.P.S. VIGEVANO",370,TRUE,1,1
"POLIAMBULATORIO SPECIALISTICO EXTRA-OSPEDALIERO - PIOLTELLO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (UOP - AMB. PIOLTELLO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","PIOLTELLO","MI",45.4974838,9.3221192,2759,"UOP - AMB. PIOLTELLO",371,TRUE,1,1
"OSPEDALE CIVILE DESTRA SECCHIA-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMB. PSICHIATRIA - SUZZARA)","ATS DELLA VAL PADANA","ASST DI MANTOVA","SUZZARA","MN",44.99493,10.73368,3004,"AMB. PSICHIATRIA - SUZZARA",372,TRUE,1,1
"BERGAMOSPORTSTUDI - BSS","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.71463109,9.69466685,867,"BERGAMOSPORTSTUDI - BSS",373,TRUE,1,1
"CENTRO RADIOLOGICO VALTELLINESE","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","PIANTEDO","SO",46.1410586,9.4190086,802,"CENTRO RADIOLOGICO VALTELLINESE",374,TRUE,1,1
"STABILIMENTO OSPEDALIERO DI LEGNANO-PSICHIATRIA-1-CPS-1 (CPS - LEGNANO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","LEGNANO","MI",45.59992,8.93178,2528,"CPS - LEGNANO",376,TRUE,1,1
"CENTRO POLISPECIALISTICO PACINI SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.481361,9.2262075,728,"CENTRO POLISPECIALISTICO PACINI",377,TRUE,1,1
"CENTRO MEDICO DI MONTESCANO-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (POLIAMB. IRCCS MONTESCANO)","ATS DI PAVIA","ASST DI PAVIA","MONTESCANO","PV",45.03257,9.28457,3409,"POLIAMB. IRCCS MONTESCANO",379,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-PSICHIATRIA-1-CPS-1 (CPS SONDRIO)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","SONDRIO","SO",46.16803,9.87251,3203,"CPS SONDRIO",380,TRUE,1,1
"CENTRO ODONTOIATRICO REGIONALE EUROPEO","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.19049,9.15163,1012,"CENTRO ODONTOIATRICO REGIONALE EUROPEO",382,TRUE,1,1
"ISTITUTO SCIENTIFICO DI RIABILITAZIONE-POLIAMBULATORIO-2-AMBULATORIO PRINCIPALE-1 (ISTITUTO SCIENTIFICO  MAUGERI AMBULATORIO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4369599,9.2660015,2893,"ISTITUTO SCIENTIFICO  MAUGERI AMBULATORIO",384,TRUE,1,1
"PRESIDIO OSPEDALIERO ""PESENTI-FENAROLI"" - ALZANO LOMBARDO-PSICHIATRIA-1-CPS-1 (CPS - NEMBRO)","ATS DI BERGAMO","ASST DI BERGAMO EST","NEMBRO","BG",45.7476446,9.765237,3656,"CPS - NEMBRO",389,TRUE,1,1
"CENTRO MED.SPORT ASL SONDRIO","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","SONDRIO","SO",46.16832,9.87437,36,"CENTRO MED.SPORT ASL SONDRIO",390,TRUE,1,1
"PRESIDIO OSPEDALIERO DI LODI-PSICHIATRIA-1-CPS-1 (CPS - LODI)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","LODI","LO",45.31393,9.50571,2840,"CPS - LODI",391,TRUE,1,1
"ISTITUTO SCIENTIFICO DI PAVIA - SEDE DI VIA BOEZIO-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (POLIAMB.IST.SCIENT.DI PAVIA)","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.18941,9.15062,3414,"POLIAMB.IST.SCIENT.DI PAVIA",393,TRUE,1,1
"""OSPEDALE PIO XI""-NEFROLOGIA-1-CAL-1 (CAL CESANO MADERNO)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","CESANO MADERNO","MB",45.623228,9.1520702,3351,"CAL CESANO MADERNO",394,TRUE,1,1
"VIGEVADENT","ATS DI PAVIA","ASST DI PAVIA","VIGEVANO","PV",45.31943,8.86333,1009,"VIGEVADENT",396,TRUE,1,1
"CDI CERNUSCO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","CERNUSCO SUL NAVIGLIO","MI",45.5138767,9.3378186,712,"CDI CERNUSCO",397,TRUE,1,1
"PRESIDIO DEL VERBANO (OSP CAUSA PIA LUVINI) CITTIGLIO-PSICHIATRIA-1-CPS-1 (C.P.S. LAVENO MOMBELLO)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","LAVENO-MOMBELLO","VA",45.9075842,8.6228192,2910,"C.P.S. LAVENO MOMBELLO",398,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (ATTIVITA' AMBULATORIALE PSICHIATRICA TIRANO)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","TIRANO","SO",46.2177134,10.1683316,2921,"ATTIVITA' AMBULATORIALE PSICHIATRICA TIRANO",399,TRUE,1,1
"PO DI VIZZOLO PREDABISSI - CASSANO D'ADDA (STAB DI CASSANO)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (P.O.A.ZAPPATONI CASSANO D'ADDA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","CASSANO D'ADDA","MI",45.522965,9.5153655,2761,"P.O.A.ZAPPATONI CASSANO D'ADDA",400,TRUE,1,1
"ISTITUTO STOMATOLOGICO ITALIANO-POLIAMBULATORIO-2-AMBULATORIO PRINCIPALE-1 (ISTITUTO STOMATOLOGICO ITALILANO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4579617,9.2034574,3036,"ISTITUTO STOMATOLOGICO ITALILANO",402,TRUE,1,1
"CENTRO MEDICINA DELLO SPORT","ATS DELLA VAL PADANA","ASST DI CREMONA","CREMONA","CR",45.14241,10.01521,174,"CENTRO MEDICINA DELLO SPORT",404,TRUE,1,1
"CAMEDI SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4779643,9.207536,1400,"CAMEDI SRL",407,TRUE,1,1
"CENTRO FISIOTERAPICO DI VARZI","ATS DI PAVIA","ASST DI PAVIA","VARZI","PV",44.8233842,9.1934182,1019,"CENTRO FISIOTERAPICO DI VARZI",408,TRUE,1,1
"C.P.S. MEDE","ATS DI PAVIA","ASST DI PAVIA","MEDE","PV",45.0992166,8.7315906,189,"C.P.S. MEDE",410,TRUE,1,1
"CENTRO PSICO SOCIALE - LUINO","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","LUINO","VA",45.9974967,8.7444373,23,"CENTRO PSICO SOCIALE - LUINO",411,TRUE,1,1
"PRESIDIO OSPEDALIERO ""OSPEDALE DI CIRCOLO"" DI BUSTO ARSIZIO-PSICHIATRIA-1-CPS-1 (C.P.S. - BUSTO ARSIZIO)","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","BUSTO ARSIZIO","VA",45.62241,8.84344,2976,"C.P.S. - BUSTO ARSIZIO",412,TRUE,1,1
"SYNLAB COMO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (SYNLAB ITALIA SRL)","ATS DELL'INSUBRIA","ASST LARIANA","COMO","CO",45.80498,9.07995,3061,"SYNLAB ITALIA SRL",416,TRUE,1,1
"HUMANITAS MEDICAL CARE MILANO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4813663,9.1622531,593,"HUMANITAS MEDICAL CARE MILANO",418,TRUE,1,1
"POLIAMBULATORIO DI DALMINE","ATS DI BERGAMO","ASST DI BERGAMO OVEST","DALMINE","BG",45.64834,9.60172,1084,"POLIAMBULATORIO DI DALMINE",419,TRUE,1,1
"OSPEDALE  ""G.SALVINI""-PSICHIATRIA-1-CPS-3 (CPS 1 - RHO PASSIRANA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","RHO","MI",45.54620397,9.04720576,8240,"CPS 1 - RHO",420,TRUE,1,1
"CENTRO CLINICO NEMO - FONDAZIONE SERENA-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (CENTRO CLINICO NEMO AMBULATORIO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA","MILANO","MI",45.5092318,9.1886947,2890,"CENTRO CLINICO NEMO AMBULATORIO",421,TRUE,1,1
"LA CITTADELLA SOCIALE SRL-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO CASA DI CURA LA CITTADELLA SOCIALE SRL- PIEVE D. CAIRO)","ATS DI PAVIA","ASST DI PAVIA","PIEVE DEL CAIRO","PV",45.0508463,8.8054117,3410,"POLIAMBULATORIO CASA DI CURA LA CITTADELLA SOCIALE SRL- PIEVE D. CAIRO",422,TRUE,1,1
"OSPEDALE ERBA - RENALDI DI MENAGGIO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMBULATORIO PSIC. MENAGGIO)","ATS DELL'INSUBRIA","ASST LARIANA","MENAGGIO","CO",46.0185038,9.2256073,3518,"AMBULATORIO PSIC. MENAGGIO",424,TRUE,1,1
"CENTRO DI RADIOLOGIA E FISIOTERAPIA SRL","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","GORLE","BG",45.6890876,9.7120267,891,"CENTRO DI RADIOLOGIA E FISIOTERAPIA SRL",425,TRUE,1,1
"CPS AMBULATORIO DARFO","ATS DELLA MONTAGNA","ASST DELLA VALCAMONICA","DARFO BOARIO TERME","BS",45.8766713,10.180621,41,"CPS AMBULATORIO DARFO",427,TRUE,1,1
"DIAGNOSI X CENTRO POLIDIAGNOSTICO S.R.L.","ATS DELLA BRIANZA","ASST DELLA BRIANZA","LESMO","MB",45.645658,9.3077497,834,"DIAGNOSI X CENTRO POLIDIAGNOST",430,TRUE,1,1
"OSPEDALE DI PASSIRANA-EMODIALISI-1-CAL-1 (C.A.L. PASSIRANA RHO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","RHO","MI",45.54620397,9.04720576,2670,"C.A.L. PASSIRANA RHO",434,TRUE,1,1
"AMBULATORIO DI LIVIGNO","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","LIVIGNO","SO",46.527586,10.1356568,951,"AMBULATORIO DI LIVIGNO",436,TRUE,1,1
"UOP - AMB. MELEGNANO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","MELEGNANO","MI",45.3539099,9.3234163,97,"UOP - AMB. MELEGNANO",440,TRUE,1,1
"MEDICINA DELLO SPORT PIOLTELLO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","PIOLTELLO","MI",45.4974838,9.3221192,100,"MEDICINA DELLO SPORT PIOLTELLO",442,TRUE,1,1
"I.N.R.C.A. - PRESIDIO DI CASATENOVO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO I.N.R.C.A.)","ATS DELLA BRIANZA","ASST DI LECCO","CASATENOVO","LC",45.699135,9.2984597,2842,"POLIAMBULATORIO I.N.R.C.A.",444,TRUE,1,1
"PRESIDIO DI VARESE (OSP DI CIRCOLO VARESE)-PSICHIATRIA-2-CPS-1 (C.P.S.  VARESE)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","VARESE","VA",45.81695,8.83792,2972,"C.P.S.  VARESE",445,TRUE,1,1
"PRESIDIO ALESSANDRO MANZONI DI LECCO-PSICHIATRIA-1-CPS-1 (C.P.S. - LECCO)","ATS DELLA BRIANZA","ASST DI LECCO","LECCO","LC",45.84987,9.39723,3285,"C.P.S. - LECCO",447,TRUE,1,1
"CASA DI CURA VILLA ESPERIA S.P.A.-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (POLIAMBULATORIO CASA DI CURA VILLA ESPERIA S.P.A)","ATS DI PAVIA","ASST DI PAVIA","GODIASCO SALICE TERME","PV",44.90603,9.03459,3413,"POLIAMBULATORIO CASA DI CURA VILLA ESPERIA S.P.A",449,TRUE,1,1
"""OSPEDALE PIO XI""-PSICHIATRIA-1-CPS-1 (CPS DI CESANO MADERNO)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","CESANO MADERNO","MB",45.6305591,9.1409337,3421,"CPS DI CESANO MADERNO",450,TRUE,1,1
"AMBULATORIO SPECIAL. COMERIO","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","COMERIO","VA",45.8392508,8.7470802,102,"AMBULATORIO SPECIAL. COMERIO",454,TRUE,1,1
"STUDIO MEDICO ASSOCIATO DEI DOTT. M. GIRALDI E G. ALIOTO","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.69357419,9.66760181,886,"STUDIO MEDICO ASSOCIATO DEI DOTT. M. GIRALDI E G. ALIOTO",455,TRUE,1,1
"ATHAENA POLIAMBULATORIO - RIABILITAZIONE E TERAPIA FISICA","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.69028,9.65874,887,"ATHAENA POLIAMBULATORIO - RIABILITAZIONE E TERAPIA FISICA",456,TRUE,1,1
"PRESIDIO DI CREMA-PSICHIATRIA-1-CPS-1 (CENTRO PSICOSOCIALE)","ATS DELLA VAL PADANA","ASST DI CREMA","CREMA","CR",45.3603797,9.685925,3226,"CENTRO PSICOSOCIALE",457,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-PSICHIATRIA-1-CPS-3 (CPS BORMIO)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","BORMIO","SO",46.4613422,10.3595579,3136,"CPS BORMIO",458,TRUE,1,1
"STUDIO MEDICO SPORTIVO MINERVA S.R.L.","ATS DI BERGAMO","ASST DI BERGAMO EST","CASAZZA","BG",45.7519658,9.9095093,858,"STUDIO MEDICO SPORTIVO MINERVA",459,TRUE,1,1
"CENTRO MEDICO KOUROS","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","BUSTO ARSIZIO","VA",45.60399,8.85414,782,"CENTRO MEDICO KOUROS",460,TRUE,1,1
"C.P.S. 1 CASSINA NUOVA","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","BOLLATE","MI",45.5594914,9.1399302,88,"C.P.S. 1 CASSINA NUOVA",461,TRUE,1,1
"POLIAMBULATORIO DON BOSCO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4449582,9.2132058,1115,"POLIAMBULATORIO DON BOSCO",462,TRUE,1,1
